Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,all subsectors,86,86,86,2854,59,2410,259,7,,,,,,
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,86,86,86,2854,59,2410,259,7,,,,,,
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Ontario,1990,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Ontario,1990,Industrial Sources,Downstream Petroleum Industry,all subsectors,2848,2121,1267,53657,16149,36633,4514,278,,,33.6,,,
Ontario,1990,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,2446,1833,1093,45563,14101,19614,4102,273,,,27.8,,,
Ontario,1990,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,384,272,160,4020,900,11451,238,,,,5.8,,,
Ontario,1990,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,17,17,14,4074,1148,5568,174,5,,,,,,
Ontario,1990,Industrial Sources,Other Industries,all subsectors,10450,7837,5432,6253,26132,48639,28414,498,,,129.1,,,
Ontario,1990,Industrial Sources,Other Industries,Metal Fabrication,474,360,255,110,1201,4669,1726,63,,,10.1,,,
Ontario,1990,Industrial Sources,Other Industries,Glass Manufacture,701,649,592,1121,5842,1769,124,13,,,20.7,,,
Ontario,1990,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,3456,2590,1575,816,2006,20475,3707,66,,,,,,
Ontario,1990,Industrial Sources,Other Industries,Electronics,229,152,104,2,104,1117,17,8,,,57.2,,,
Ontario,1990,Industrial Sources,Other Industries,Plastics Manufacture,114,91,40,317,797,7509,176,30,,,,,,
Ontario,1990,Industrial Sources,Other Industries,Food Preparation,314,191,124,151,887,3290,505,92,,,0.1,,,
Ontario,1990,Industrial Sources,Other Industries,Textiles ,2,2,1,1,37,858,15,10,,,,,,
Ontario,1990,Industrial Sources,Other Industries,Abrasives Manufacture,125,94,80,,6,42,3,1,,,,,,
Ontario,1990,Industrial Sources,Other Industries,Bakeries,,,,,4,1451,5,,,,,,,
Ontario,1990,Industrial Sources,Other Industries,Other (Other Industries),5035,3709,2660,3735,15248,7458,22136,214,,,41,,,
Ontario,1990,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,47,47,47,2,5582,88,1771,,,,,,,
Ontario,1990,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,47,47,47,2,5374,87,1600,,,,,,,
Ontario,1990,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,208,1,171,,,,,,,
Ontario,1990,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Ontario,1990,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Ontario,1990,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,748,703,691,4294,8072,386,5632,89,72.3,120.4,17.4,0.081,,0.8
Ontario,1990,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,8233,6858,5939,196605,78011,546,2969,65,,,580.2,,,
Ontario,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,8190,6829,5921,192600,74981,307,2693,1,,,575.7,,,
Ontario,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,29,18,10,2391,2302,37,231,46,,,,,,
Ontario,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),14,10,7,1614,728,202,45,18,,,4.5,,,
Ontario,1990,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,1143,998,958,7619,13698,659,5136,214,151,205,28.3,0.211,,1.7
Ontario,1990,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,77184,73075,72970,980,6858,95210,456775,617,950.3,53.9,14.5,2.449,,36447.6
Ontario,1990,Mobile Sources,Air Transportation,all subsectors,234,234,210,2172,18686,1693,16433,10,16047.2,,,,,3.8
Ontario,1990,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,12837,12837,12452,23719,85015,9813,36516,82,,,,0.839,,269.6
Ontario,1990,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,375,375,345,273,16124,17232,238600,202,,,,0.012,,231
Ontario,1990,Mobile Sources,Light-duty diesel trucks,all subsectors,102,102,99,163,512,74,305,2,,,,0.068,,9.3
Ontario,1990,Mobile Sources,Light-duty diesel vehicles,all subsectors,219,219,213,359,327,84,239,2,,,,0.077,,12.5
Ontario,1990,Mobile Sources,Light-duty gasoline trucks,all subsectors,1054,1054,970,992,74385,48531,476444,536,,,,0.026,,181.7
Ontario,1990,Mobile Sources,Light-duty gasoline vehicles,all subsectors,2202,2202,2026,2545,176960,146270,1387897,1764,,,,0.088,,221.4
Ontario,1990,Mobile Sources,Marine Transportation,all subsectors,701,673,619,5447,7731,316,726,9,32.9,13.1,0.3,1.095,,6.6
Ontario,1990,Mobile Sources,Motorcycles,all subsectors,5,5,5,6,140,602,3913,3,,,,0.001,,1.6
Ontario,1990,Mobile Sources,Off-road use of diesel,all subsectors,10670,10670,10457,9193,83246,13851,56210,44,,,,,,
Ontario,1990,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,6238,6001,5639,700,12060,324307,1002866,73,,,,,,0.7
Ontario,1990,Mobile Sources,Rail Transportation,all subsectors,949,949,921,1466,42387,1737,4192,13,79.7,26.6,26.6,0.321,,16.1
Ontario,1990,Mobile Sources,Tire wear & Brake Lining,all subsectors,1659,1659,406,,,,,,,,,,,
Ontario,1990,Incineration Sources,Crematorium,all subsectors,1,1,1,2,3,,3,,0.8,0.1,37.5,0.427,3.766,
Ontario,1990,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
Ontario,1990,Incineration Sources,Municipal Incineration,all subsectors,3,1,,42,50,12,18,6,,,76.6,,,
Ontario,1990,Incineration Sources,Other Incineration & Utilities,all subsectors,22,2,1,311,74,27,365,9,,,,,,
Ontario,1990,Miscellaneous Sources,Cigarette Smoking,all subsectors,265,265,265,,,4,1252,40,0.7,1.9,0.1,0.006,,0.3
Ontario,1990,Miscellaneous Sources,Dry Cleaning,all subsectors,1,1,,,1,307,1,,,,,,,
Ontario,1990,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,80470,,,,,,,,
Ontario,1990,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Ontario,1990,Miscellaneous Sources,Meat Cooking,all subsectors,2531,2531,2531,,,,,,,,,,,1
Ontario,1990,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,12477,,,,,,,,
Ontario,1990,Miscellaneous Sources,Printing,all subsectors,1,1,1,2,58,22849,14,13,,,,,,
Ontario,1990,Miscellaneous Sources,Structural Fires,all subsectors,129,129,120,,17,132,717,8,,,,,,
Ontario,1990,Miscellaneous Sources,Surface Coatings,all subsectors,3,3,,,,60919,,,,,,,,
Ontario,1990,Miscellaneous Sources,Human,all subsectors,,,,,,,,173,,,39.3,,,
Ontario,1990,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,8,,,330.9,,,
Ontario,1990,Open Sources,Agriculture,all subsectors,312120,78233,30759,514,660,43437,212,93027,8.4,16.3,1,0.016,,0.1
Ontario,1990,Open Sources,Agriculture,Animals Production,8545,2211,449,,,43410,,78400,,,,,,
Ontario,1990,Open Sources,Agriculture,Crop Production,301541,75009,29993,,,,,,,,,,,
Ontario,1990,Open Sources,Agriculture,Fertilizer Application,1983,971,278,,,,,14615,,,,,,
Ontario,1990,Open Sources,Agriculture,Agriculture - Fuel Combustion,52,42,39,514,660,27,212,13,8.4,16.3,1,0.016,,0.1
Ontario,1990,Open Sources,Construction Operation,all subsectors,558280,167524,33549,189,1220,24,216,22,1.5,3.1,0.7,0.019,,0.1
Ontario,1990,Open Sources,Dust from Paved Roads,all subsectors,789480,151317,36184,,,,,,,,,,,
Ontario,1990,Open Sources,Dust from Unpaved Roads,all subsectors,1330733,439066,64585,,,,,,,,,,,
