Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Newfoundland and Labrador,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,2428,709,469,40,159,1,5,,1.2,,2.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1963,566,399,40,159,1,5,,,,2.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,466,144,70,,,,,,1.2,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mineral Products Industry,all subsectors,402,183,61,216,79,,2,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,402,183,61,216,79,,2,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Foundries,all subsectors,,,,,,,,,,,0.5,,,
Newfoundland and Labrador,1991,Industrial Sources,Foundries,Ferrous Foundries,,,,,,,,,,,0.5,,,
Newfoundland and Labrador,1991,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Grain Industries,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,20766,3463,1370,8232,6852,52,643,20,,,50,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,1286,825,308,965,4777,29,472,3,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,19480,2638,1061,7267,2075,23,171,17,,,50,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,1296,168,31,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,890,133,27,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,81,8,1,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,325,28,3,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,659,410,288,6201,896,53,211,206,,,1.5,,,
Newfoundland and Labrador,1991,Industrial Sources,Wood Industry,all subsectors,,,,1,16,42,39,1,0.1,0.1,,0.001,,
Newfoundland and Labrador,1991,Industrial Sources,Wood Industry,Sawmills,,,,1,16,42,39,1,0.1,0.1,,0.001,,
Newfoundland and Labrador,1991,Industrial Sources,Wood Industry,Panel Board Mills,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Wood Industry,Other Wood Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,506,315,119,31467,1889,8536,445,27,,,5.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,506,315,119,31467,1889,5592,445,27,,,5.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,2944,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,all subsectors,611,438,322,369,1429,814,3350,,,,6.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Metal Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Plastics Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Food Preparation,9,8,5,121,26,,2,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Bakeries,,,,,,26,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Other Industries,Other (Other Industries),602,430,317,248,1403,788,3348,,,,6.2,,,
Newfoundland and Labrador,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,23,13,10,814,326,6,66,12,9.2,5.5,0.2,0.016,,0.1
Newfoundland and Labrador,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,153,109,79,14478,2120,47,227,,,,5.8,,,
Newfoundland and Labrador,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,1,,,18,12,,2,,,,,,,
Newfoundland and Labrador,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,,,,,,,,,,,,,,
Newfoundland and Labrador,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),152,108,79,14460,2108,47,224,,,,5.8,,,
Newfoundland and Labrador,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,52,28,22,629,531,9,131,25,15.7,9.5,0.1,0.033,,0.2
Newfoundland and Labrador,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,12548,11836,11834,164,1149,18322,73026,103,171.1,9,2.6,0.411,,6527.2
Newfoundland and Labrador,1991,Mobile Sources,Air Transportation,all subsectors,29,29,26,407,2106,201,1287,1,1514.1,,,,,0.6
Newfoundland and Labrador,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,378,378,367,468,4686,458,1332,4,,,,0.043,,13.1
Newfoundland and Labrador,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,34,34,31,42,1484,2163,31593,14,,,,0.001,,29.8
Newfoundland and Labrador,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,4,4,4,4,26,4,14,,,,,0.003,,0.5
