Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Northwest Territories,1990,Mobile Sources,Light-duty gasoline vehicles,all subsectors,71,71,66,8,552,802,8117,2,,,,,,1.2
Northwest Territories,1990,Mobile Sources,Marine Transportation,all subsectors,49,47,43,344,685,27,59,1,3.7,0.7,,0.123,,0.7
Northwest Territories,1990,Mobile Sources,Motorcycles,all subsectors,,,,,1,4,19,,,,,,,
Northwest Territories,1990,Mobile Sources,Off-road use of diesel,all subsectors,10,10,10,14,105,15,52,,,,,,,
Northwest Territories,1990,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,193,185,174,16,370,9595,25695,2,,,,,,
Northwest Territories,1990,Mobile Sources,Rail Transportation,all subsectors,1,1,1,2,61,3,6,,0.1,,,,,
Northwest Territories,1990,Mobile Sources,Tire wear & Brake Lining,all subsectors,11,11,3,,,,,,,,,,,
Northwest Territories,1990,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1990,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1990,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1990,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,5.8,,,
Northwest Territories,1990,Miscellaneous Sources,Cigarette Smoking,all subsectors,1,1,1,,,,7,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,2,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,552,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Meat Cooking,all subsectors,14,14,14,,,,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,1142,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Printing,all subsectors,,,,,,2,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Structural Fires,all subsectors,1,1,1,,,1,6,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,46,,,,,,,,
Northwest Territories,1990,Miscellaneous Sources,Human,all subsectors,,,,,,,,1,,,5.4,,,
Northwest Territories,1990,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,,,,0.8,,,
Northwest Territories,1990,Open Sources,Agriculture,all subsectors,,,,9,1,,,,,,,,,
Northwest Territories,1990,Open Sources,Agriculture,Animals Production,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Agriculture,Crop Production,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Agriculture,Fertilizer Application,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Agriculture,Agriculture - Fuel Combustion,,,,9,1,,,,,,,,,
Northwest Territories,1990,Open Sources,Construction Operation,all subsectors,35006,10502,2101,10,10,,2,,,,,,,
Northwest Territories,1990,Open Sources,Dust from Paved Roads,all subsectors,2545,488,117,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Dust from Unpaved Roads,all subsectors,4786,1486,220,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Dust from Coal Transportation,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Waste,all subsectors,19,13,13,1,5,29,67,1,,,1.5,0.12,27.46,4
Northwest Territories,1990,Open Sources,Waste,Landfills,7,1,,,,5,,,,,0.8,,,
Northwest Territories,1990,Open Sources,Waste,Water and Sewage Treatment,,,,,,,,,,,0.3,,,
Northwest Territories,1990,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Waste,Open Burning,13,13,13,1,5,24,67,1,,,0.4,0.12,27.46,4
Northwest Territories,1990,Open Sources,Waste,Waste Treatment and Disposal,,,,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Mine Tailings,all subsectors,4069,326,81,,,,,,,,,,,
Northwest Territories,1990,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Asphalt Paving Industry,all subsectors,19,4,1,,1,,2,,1.4,,,,,
Northwest Territories,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,89,28,13,,,,,,0.1,,,,,
Northwest Territories,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,89,28,13,,,,,,0.1,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
