Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Manitoba,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,2386,,,,,,,,
Manitoba,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,all subsectors,265,152,94,130,817,4609,277,17,,,6.5,,,
Manitoba,1991,Industrial Sources,Other Industries,Metal Fabrication,7,5,3,,1,68,,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Glass Manufacture,53,13,8,,,,,,,,0.1,,,
Manitoba,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,55,25,14,114,75,291,37,1,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Electronics,,,,,,9,,,,,0.1,,,
Manitoba,1991,Industrial Sources,Other Industries,Plastics Manufacture,3,3,3,,1,265,3,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Food Preparation,108,67,28,13,162,3808,134,6,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Bakeries,,,,,,95,1,,,,,,,
Manitoba,1991,Industrial Sources,Other Industries,Other (Other Industries),39,38,38,3,577,74,102,9,,,6.3,,,
Manitoba,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,8,8,8,,1082,9,275,,,,,,,
Manitoba,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,8,8,8,,1082,9,275,,,,,,,
Manitoba,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Manitoba,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Manitoba,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,121,119,118,87,1213,64,976,8,7.5,14.2,3,0.004,,0.1
Manitoba,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,2227,1363,483,1768,1198,5,122,3,,,9.8,,,
Manitoba,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,279,126,51,455,200,1,61,3,,,1.3,,,
Manitoba,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,1940,1229,427,1314,473,4,61,,,,8.2,,,
Manitoba,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),8,8,4,,524,,,,,,0.3,,,
