Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
New Brunswick,1990,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,36,20,16,2313,689,14,120,22,18.6,11.8,0.7,0.03,,0.1
New Brunswick,1990,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,2252,1281,966,62285,26881,203,1215,83,,,349.8,,,
New Brunswick,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,618,198,113,24396,7816,40,177,1,,,91.8,,,
New Brunswick,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,24,22,19,81,158,11,5,18,,,,,,
New Brunswick,1990,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),1611,1061,834,37809,18907,152,1032,64,,,258,,,
New Brunswick,1990,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,74,41,32,1529,884,17,198,38,25.1,16.4,0.3,0.05,0.003,0.2
New Brunswick,1990,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,14217,13417,13413,183,1284,20251,83197,116,189.5,10.1,2.8,0.458,,7207.5
New Brunswick,1990,Mobile Sources,Air Transportation,all subsectors,13,13,10,193,420,91,1526,,1529.3,,,,,0.2
New Brunswick,1990,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,1057,1057,1026,1329,9793,1259,3974,11,,,,0.115,,36
New Brunswick,1990,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,116,116,107,81,4286,5910,100153,38,,,,0.002,,79.2
New Brunswick,1990,Mobile Sources,Light-duty diesel trucks,all subsectors,16,16,15,15,90,15,53,,,,,0.011,,1.8
New Brunswick,1990,Mobile Sources,Light-duty diesel vehicles,all subsectors,15,15,14,18,21,6,20,,,,,0.006,,0.9
New Brunswick,1990,Mobile Sources,Light-duty gasoline trucks,all subsectors,100,100,92,110,6413,3352,42446,38,,,,0.002,,12.4
New Brunswick,1990,Mobile Sources,Light-duty gasoline vehicles,all subsectors,141,141,130,223,9225,5283,65718,102,,,,0.005,,8
New Brunswick,1990,Mobile Sources,Marine Transportation,all subsectors,250,240,221,1700,3458,1020,382,4,23.7,3,0.1,0.791,,4.7
New Brunswick,1990,Mobile Sources,Motorcycles,all subsectors,1,1,,1,13,38,345,,,,,,,0.1
New Brunswick,1990,Mobile Sources,Off-road use of diesel,all subsectors,251,251,246,93,1797,359,1380,1,,,,,,
New Brunswick,1990,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,149,143,135,13,298,6826,20211,2,,,,,,
New Brunswick,1990,Mobile Sources,Rail Transportation,all subsectors,69,69,67,106,3074,126,304,1,5.8,1.9,1.9,0.023,,1.2
New Brunswick,1990,Mobile Sources,Tire wear & Brake Lining,all subsectors,133,133,33,,,,,,,,,,,
New Brunswick,1990,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
New Brunswick,1990,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
New Brunswick,1990,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
New Brunswick,1990,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,90.2,,,
New Brunswick,1990,Miscellaneous Sources,Cigarette Smoking,all subsectors,22,22,22,,,,104,3,0.1,0.2,,0.001,,
New Brunswick,1990,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,18,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,4158,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,Meat Cooking,all subsectors,182,182,182,,,,,,,,,,,0.1
New Brunswick,1990,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,971,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,Printing,all subsectors,,,,,,384,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,Structural Fires,all subsectors,12,12,11,,2,12,67,1,,,,,,
New Brunswick,1990,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,2921,,,,,,,,
New Brunswick,1990,Miscellaneous Sources,Human,all subsectors,,,,,,,,12,,,2.7,,,
New Brunswick,1990,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,1,,,20,,,
New Brunswick,1990,Open Sources,Agriculture,all subsectors,7325,1886,710,46,46,1912,11,3502,1.4,0.8,,0.003,,
New Brunswick,1990,Open Sources,Agriculture,Animals Production,396,84,16,,,1912,,3011,,,,,,
New Brunswick,1990,Open Sources,Agriculture,Crop Production,6810,1744,676,,,,,,,,,,,
New Brunswick,1990,Open Sources,Agriculture,Fertilizer Application,114,56,16,,,,,489,,,,,,
New Brunswick,1990,Open Sources,Agriculture,Agriculture - Fuel Combustion,5,2,2,46,46,1,11,2,1.4,0.8,,0.003,,
New Brunswick,1990,Open Sources,Construction Operation,all subsectors,72467,21741,4349,466,122,1,17,3,1.8,0.5,0.1,0.005,,0.1
New Brunswick,1990,Open Sources,Dust from Paved Roads,all subsectors,129791,24877,5949,,,,,,,,,,,
New Brunswick,1990,Open Sources,Dust from Unpaved Roads,all subsectors,121204,36967,5443,,,,,,,,,,,
New Brunswick,1990,Open Sources,Dust from Coal Transportation,all subsectors,,,,,,,,,,,,,,
New Brunswick,1990,Open Sources,Waste,all subsectors,203,120,115,7,42,763,590,41,,,29.2,1.02,241.1,35.5
New Brunswick,1990,Open Sources,Waste,Landfills,89,7,2,,,553,,,,,15.3,,,
New Brunswick,1990,Open Sources,Waste,Water and Sewage Treatment,1,,,,,,,37,,,5.2,,,
New Brunswick,1990,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
New Brunswick,1990,Open Sources,Waste,Open Burning,112,112,112,7,42,211,590,4,,,8.5,1.02,241.1,35.5
New Brunswick,1990,Open Sources,Waste,Waste Treatment and Disposal,1,1,,,,,,,,,0.2,,,
New Brunswick,1990,Open Sources,Mine Tailings,all subsectors,579,46,12,,,,,,,,,,,
New Brunswick,1990,Open Sources,Prescribed Burning,all subsectors,53,44,31,,5,15,470,,,,,0.006,,7.9
New Brunswick,1991,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Asphalt Paving Industry,all subsectors,4048,774,142,47,109,136,354,,23.7,1.3,1.6,,,1
New Brunswick,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,972,389,209,900,579,61,375,,1.5,,6.5,,,
New Brunswick,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,258,141,85,540,442,60,369,,,,,,,
New Brunswick,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,115,63,34,360,137,1,6,,,,6.5,,,
New Brunswick,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,599,185,90,,,,,,1.5,,,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,all subsectors,878,547,187,382,146,12,2,,,,56,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,5,4,3,66,9,,1,,,,56,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,10,,,,,,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,873,543,185,316,137,3,1,,,,,,,
New Brunswick,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mineral Products Industry,all subsectors,44,13,5,325,45,45,5,1,,,,,,
New Brunswick,1991,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,44,13,5,325,45,45,5,1,,,,,,
New Brunswick,1991,Industrial Sources,Foundries,all subsectors,25,23,23,,,,222,,,,0.9,,,
New Brunswick,1991,Industrial Sources,Foundries,Ferrous Foundries,25,23,23,,,,222,,,,0.9,,,
New Brunswick,1991,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Grain Industries,all subsectors,86,25,6,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,1.1,,,
New Brunswick,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,1.1,,,
New Brunswick,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,6223,855,224,1382,207,1,27,4,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,1877,320,74,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,750,71,43,1187,152,1,14,2,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,260,131,54,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Potash,139,30,20,196,54,1,14,2,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,53,5,2,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,3144,297,31,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,146,137,117,7743,279,1,7,2,,,100,,,
New Brunswick,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,146,137,117,7743,279,1,7,2,,,100,,,
New Brunswick,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,12119,6621,4915,19694,6195,976,4078,451,,,9.6,,,
New Brunswick,1991,Industrial Sources,Wood Industry,all subsectors,729,670,245,962,417,1062,1483,54,1.9,1.2,0.5,0.021,,0.2
New Brunswick,1991,Industrial Sources,Wood Industry,Sawmills,618,520,110,806,203,549,510,18,1.3,0.9,0.3,0.014,,0.1
New Brunswick,1991,Industrial Sources,Wood Industry,Panel Board Mills,81,122,111,156,172,399,595,19,0.6,0.3,0.1,0.007,,0.1
New Brunswick,1991,Industrial Sources,Wood Industry,Other Wood Products,30,28,24,,42,114,378,18,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,350,288,213,6326,2090,1684,391,4,,,12.9,,,
New Brunswick,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,350,288,213,6326,2090,346,391,4,,,12.9,,,
New Brunswick,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,1339,,,,,,,,
New Brunswick,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,all subsectors,178,137,96,1746,474,495,66,3,,,3.8,,,
New Brunswick,1991,Industrial Sources,Other Industries,Metal Fabrication,,,,,,7,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Glass Manufacture,49,46,40,284,138,4,6,,,,0.4,,,
New Brunswick,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,4,4,2,80,10,3,1,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,0.1,,,
New Brunswick,1991,Industrial Sources,Other Industries,Plastics Manufacture,2,1,1,,,289,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Food Preparation,90,75,47,1316,210,111,22,3,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Bakeries,,,,,,70,,,,,,,,
New Brunswick,1991,Industrial Sources,Other Industries,Other (Other Industries),33,12,6,65,115,11,36,,,,3.3,,,
New Brunswick,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
