"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","2750","tonnes","1036","tonnes","454","tonnes","100","tonnes","294","tonnes","1052","tonnes","1571","tonnes","","tonnes","109.1","kg","5.6","kg","3.6","kg","0.001","gTEQ","","g","4.4","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","16386","tonnes","7086","tonnes","3560","tonnes","20430","tonnes","20300","tonnes","421","tonnes","11330","tonnes","400","tonnes","30.4","kg","0.3","kg","278.5","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","3952","tonnes","3100","tonnes","1533","tonnes","19985","tonnes","18643","tonnes","369","tonnes","10119","tonnes","398","tonnes","","kg","","kg","207.2","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","412","tonnes","277","tonnes","223","tonnes","213","tonnes","1175","tonnes","1","tonnes","639","tonnes","1","tonnes","","kg","","kg","71.3","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","12022","tonnes","3709","tonnes","1804","tonnes","232","tonnes","481","tonnes","51","tonnes","572","tonnes","1","tonnes","30.4","kg","0.3","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","3087","tonnes","1352","tonnes","964","tonnes","15086","tonnes","9211","tonnes","15932","tonnes","19498","tonnes","3683","tonnes","","kg","","kg","16.2","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","1539","tonnes","660","tonnes","459","tonnes","14017","tonnes","6629","tonnes","3391","tonnes","17301","tonnes","1809","tonnes","","kg","","kg","15.2","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","68","tonnes","57","tonnes","22","tonnes","","tonnes","45","tonnes","3534","tonnes","11","tonnes","3","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","32","tonnes","29","tonnes","15","tonnes","3","tonnes","405","tonnes","3252","tonnes","36","tonnes","62","tonnes","","kg","","kg","0.7","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","52","tonnes","37","tonnes","23","tonnes","1065","tonnes","1341","tonnes","5300","tonnes","591","tonnes","101","tonnes","","kg","","kg","0.4","kg","","gTEQ","","g","","kg",
