"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","1962","tonnes","664","tonnes","394","tonnes","7115","tonnes","314","tonnes","187","tonnes","44685","tonnes","","tonnes","","kg","","kg","4.1","kg","","gTEQ","","g","12042.4","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","1962","tonnes","664","tonnes","394","tonnes","7115","tonnes","314","tonnes","187","tonnes","44685","tonnes","","tonnes","","kg","","kg","4.1","kg","","gTEQ","","g","12042.4","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","132","tonnes","96","tonnes","28","tonnes","50","tonnes","85","tonnes","280","tonnes","237","tonnes","","tonnes","29.3","kg","1.2","kg","1.1","kg","","gTEQ","","g","1.2","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","5609","tonnes","2088","tonnes","945","tonnes","348","tonnes","4491","tonnes","92","tonnes","3567","tonnes","","tonnes","20.3","kg","3.1","kg","56.3","kg","0.094","gTEQ","67.376","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","707","tonnes","538","tonnes","178","tonnes","348","tonnes","3972","tonnes","92","tonnes","3460","tonnes","","tonnes","8.1","kg","3","kg","52.6","kg","0.094","gTEQ","67.376","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","115","tonnes","73","tonnes","49","tonnes","","tonnes","517","tonnes","","tonnes","","tonnes","","tonnes","0.1","kg","","kg","3.7","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","4788","tonnes","1477","tonnes","719","tonnes","","tonnes","3","tonnes","","tonnes","107","tonnes","","tonnes","12.1","kg","0.1","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2008","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","5","tonnes","4","tonnes","4","tonnes","113","tonnes","147","tonnes","212","tonnes","42","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
