"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","1286","tonnes","528","tonnes","207","tonnes","95","tonnes","321","tonnes","1188","tonnes","1713","tonnes","","tonnes","119","kg","6.1","kg","3.9","kg","0.001","gTEQ","","g","4.8","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","20726","tonnes","7997","tonnes","4207","tonnes","24842","tonnes","31605","tonnes","297","tonnes","13682","tonnes","216","tonnes","637.2","kg","10.9","kg","115.5","kg","1.044","gTEQ","334.175","g","14.4","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2775","tonnes","2200","tonnes","1384","tonnes","24318","tonnes","29804","tonnes","277","tonnes","12347","tonnes","216","tonnes","595","kg","10.5","kg","95.9","kg","1.044","gTEQ","334.175","g","14.4","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1274","tonnes","651","tonnes","320","tonnes","364","tonnes","1696","tonnes","","tonnes","1005","tonnes","","tonnes","","kg","","kg","19.6","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","16677","tonnes","5146","tonnes","2503","tonnes","160","tonnes","105","tonnes","20","tonnes","330","tonnes","","tonnes","42.2","kg","0.4","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","2253","tonnes","1585","tonnes","881","tonnes","18022","tonnes","8209","tonnes","9426","tonnes","8822","tonnes","1955","tonnes","","kg","","kg","20.9","kg","0.001","gTEQ","","g","29.3","kg",
