"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","9541","tonnes","3526","tonnes","1842","tonnes","58431","tonnes","1985","tonnes","766","tonnes","327491","tonnes","7","tonnes","","kg","","kg","31.8","kg","","gTEQ","","g","41327.6","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","276","tonnes","233","tonnes","152","tonnes","4332","tonnes","1163","tonnes","13","tonnes","217","tonnes","","tonnes","","kg","","kg","14.7","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","9261","tonnes","3289","tonnes","1685","tonnes","54099","tonnes","792","tonnes","753","tonnes","327274","tonnes","2","tonnes","","kg","","kg","17.1","kg","","gTEQ","","g","41327.6","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","5","tonnes","5","tonnes","5","tonnes","","tonnes","30","tonnes","","tonnes","","tonnes","5","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","37460","tonnes","7455","tonnes","1490","tonnes","720","tonnes","1213","tonnes","6397","tonnes","4564","tonnes","1","tonnes","1158.4","kg","23.7","kg","21.3","kg","0.009","gTEQ","","g","14.4","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","57427","tonnes","19844","tonnes","9778","tonnes","51913","tonnes","52400","tonnes","722","tonnes","22717","tonnes","319","tonnes","1178.6","kg","374.8","kg","221.5","kg","2.648","gTEQ","1363.67","g","19","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","11610","tonnes","5101","tonnes","2432","tonnes","49830","tonnes","48281","tonnes","671","tonnes","20626","tonnes","319","tonnes","1068.7","kg","372.6","kg","187.8","kg","2.648","gTEQ","1363.67","g","19","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","2471","tonnes","1377","tonnes","829","tonnes","1913","tonnes","3934","tonnes","4","tonnes","1727","tonnes","","tonnes","0.4","kg","1.2","kg","33.7","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","43346","tonnes","13366","tonnes","6518","tonnes","170","tonnes","184","tonnes","47","tonnes","364","tonnes","","tonnes","109.6","kg","1","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","17199","tonnes","8935","tonnes","4579","tonnes","37441","tonnes","38298","tonnes","24834","tonnes","18816","tonnes","11666","tonnes","2431.2","kg","50.9","kg","59.7","kg","0.016","gTEQ","387.971","g","30.2","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","5370","tonnes","2380","tonnes","1577","tonnes","28786","tonnes","13202","tonnes","3402","tonnes","7637","tonnes","353","tonnes","374.6","kg","16.5","kg","59.3","kg","0.016","gTEQ","383.46","g","30.1","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","43","tonnes","45","tonnes","31","tonnes","","tonnes","10","tonnes","2996","tonnes","1","tonnes","1","tonnes","2031.2","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","1443","tonnes","1261","tonnes","647","tonnes","849","tonnes","10367","tonnes","13299","tonnes","2398","tonnes","17","tonnes","24.7","kg","33.8","kg","0.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","340","tonnes","310","tonnes","231","tonnes","1722","tonnes","974","tonnes","3456","tonnes","1691","tonnes","54","tonnes","0.7","kg","0.5","kg","","kg","","gTEQ","4.511","g","","kg",
