"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","1284","tonnes","527","tonnes","206","tonnes","95","tonnes","321","tonnes","995","tonnes","1710","tonnes","","tonnes","118.8","kg","6.1","kg","3.9","kg","0.001","gTEQ","","g","4.8","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","21248","tonnes","8247","tonnes","4307","tonnes","26076","tonnes","21951","tonnes","220","tonnes","12587","tonnes","869","tonnes","525.1","kg","9.9","kg","164","kg","2.257","gTEQ","222.048","g","3.4","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2672","tonnes","2214","tonnes","1349","tonnes","20060","tonnes","17656","tonnes","200","tonnes","11289","tonnes","869","tonnes","481.9","kg","9.5","kg","144.5","kg","2.257","gTEQ","222.048","g","3.4","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1476","tonnes","757","tonnes","392","tonnes","5888","tonnes","4196","tonnes","","tonnes","971","tonnes","","tonnes","","kg","","kg","19.6","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","17099","tonnes","5276","tonnes","2566","tonnes","129","tonnes","99","tonnes","21","tonnes","328","tonnes","","tonnes","43.3","kg","0.4","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1580","tonnes","1227","tonnes","712","tonnes","13304","tonnes","7452","tonnes","8581","tonnes","9101","tonnes","1890","tonnes","647.7","kg","23.5","kg","19.3","kg","0.035","gTEQ","2.796","g","29.5","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","913","tonnes","678","tonnes","456","tonnes","13138","tonnes","5794","tonnes","2412","tonnes","6964","tonnes","271","tonnes","449.9","kg","5.4","kg","19","kg","","gTEQ","","g","27.9","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","18","tonnes","16","tonnes","9","tonnes","","tonnes","10","tonnes","1974","tonnes","3","tonnes","5","tonnes","188.6","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","47","tonnes","34","tonnes","22","tonnes","67","tonnes","634","tonnes","1614","tonnes","346","tonnes","","tonnes","8.3","kg","3.3","kg","0.4","kg","","gTEQ","","g","0.4","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","198","tonnes","176","tonnes","123","tonnes","94","tonnes","305","tonnes","2179","tonnes","299","tonnes","37","tonnes","0.7","kg","0.1","kg","","kg","0.001","gTEQ","2.796","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","380","tonnes","308","tonnes","88","tonnes","","tonnes","706","tonnes","84","tonnes","1487","tonnes","1576","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","24","tonnes","16","tonnes","14","tonnes","5","tonnes","3","tonnes","318","tonnes","2","tonnes","","tonnes","","kg","14.6","kg","","kg","0.034","gTEQ","","g","1.2","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","561","tonnes","491","tonnes","333","tonnes","580","tonnes","441","tonnes","136","tonnes","2780","tonnes","44","tonnes","3.3","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Clay Products","Produits d'argile","37","tonnes","31","tonnes","8","tonnes","34","tonnes","18","tonnes","","tonnes","39","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Brick Products","Briques","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Other Mineral Products","Autres produits minéraux","524","tonnes","460","tonnes","325","tonnes","546","tonnes","423","tonnes","136","tonnes","2741","tonnes","44","tonnes","3.3","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Foundries","Fonderies","all subsectors","tous les sous-secteurs","3878","tonnes","3671","tonnes","3509","tonnes","16","tonnes","63","tonnes","296","tonnes","37559","tonnes","","tonnes","587.8","kg","21.7","kg","3.2","kg","0.002","gTEQ","","g","","kg",
"Ontario","Ontario","2006","Industrial Sources","Sources industrielles","Foundries","Fonderies","Ferrous Foundries","Métaux ferreux","3831","tonnes","3635","tonnes","3480","tonnes","16","tonnes","62","tonnes","281","tonnes","37558","tonnes","","tonnes","543.3","kg","21.7","kg","3.2","kg","","gTEQ","","g","","kg",
