"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","8968","tonnes","5649","tonnes","4453","tonnes","64765","tonnes","1093","tonnes","1469","tonnes","404054","tonnes","","tonnes","","kg","","kg","18.9","kg","0.399","gTEQ","48.326","g","21587","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","122","tonnes","27","tonnes","24","tonnes","168","tonnes","452","tonnes","27","tonnes","408","tonnes","","tonnes","","kg","","kg","0.2","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","8808","tonnes","5586","tonnes","4394","tonnes","64597","tonnes","640","tonnes","1442","tonnes","403647","tonnes","","tonnes","","kg","","kg","18.7","kg","","gTEQ","","g","21587","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","38","tonnes","36","tonnes","35","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","0.399","gTEQ","48.326","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","49557","tonnes","9684","tonnes","1857","tonnes","852","tonnes","1326","tonnes","6724","tonnes","4568","tonnes","","tonnes","1287.2","kg","26.3","kg","26.5","kg","0.006","gTEQ","","g","15.2","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","46326","tonnes","15727","tonnes","7608","tonnes","21542","tonnes","32296","tonnes","372","tonnes","15764","tonnes","318","tonnes","635","kg","30.1","kg","303.1","kg","0.396","gTEQ","559.273","g","0.8","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2752","tonnes","1740","tonnes","806","tonnes","17634","tonnes","26778","tonnes","274","tonnes","12399","tonnes","293","tonnes","515.5","kg","19.3","kg","299.5","kg","0.396","gTEQ","559.273","g","0.8","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","2033","tonnes","1169","tonnes","568","tonnes","3818","tonnes","5332","tonnes","24","tonnes","3012","tonnes","25","tonnes","14.5","kg","9.8","kg","3.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","41541","tonnes","12818","tonnes","6234","tonnes","91","tonnes","185","tonnes","74","tonnes","354","tonnes","","tonnes","105.1","kg","1","kg","0.3","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","3920","tonnes","2929","tonnes","1406","tonnes","22612","tonnes","23242","tonnes","12513","tonnes","13679","tonnes","9118","tonnes","73.8","kg","6.4","kg","15.5","kg","0.352","gTEQ","","g","28","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","1735","tonnes","1131","tonnes","786","tonnes","19947","tonnes","8662","tonnes","4723","tonnes","7770","tonnes","156","tonnes","47.4","kg","0.1","kg","15.1","kg","0.352","gTEQ","","g","28","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","21","tonnes","19","tonnes","12","tonnes","","tonnes","3","tonnes","999","tonnes","2","tonnes","2","tonnes","16.1","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","907","tonnes","901","tonnes","128","tonnes","81","tonnes","4128","tonnes","1498","tonnes","1852","tonnes","","tonnes","9","kg","3.6","kg","0.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","125","tonnes","109","tonnes","89","tonnes","73","tonnes","624","tonnes","4297","tonnes","485","tonnes","29","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","1074","tonnes","732","tonnes","359","tonnes","2510","tonnes","9817","tonnes","597","tonnes","3272","tonnes","8924","tonnes","1.2","kg","2.7","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","59","tonnes","38","tonnes","31","tonnes","1","tonnes","8","tonnes","399","tonnes","297","tonnes","7","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","765","tonnes","578","tonnes","420","tonnes","1398","tonnes","375","tonnes","95","tonnes","626","tonnes","293","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Clay Products","Produits d'argile","72","tonnes","61","tonnes","17","tonnes","462","tonnes","25","tonnes","","tonnes","86","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Brick Products","Briques","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2011","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Other Mineral Products","Autres produits minéraux","694","tonnes","517","tonnes","403","tonnes","936","tonnes","350","tonnes","95","tonnes","540","tonnes","293","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
