"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","7615","tonnes","5336","tonnes","4339","tonnes","52846","tonnes","954","tonnes","1340","tonnes","329017","tonnes","","tonnes","","kg","","kg","20.6","kg","","gTEQ","","g","15165.3","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","139","tonnes","58","tonnes","43","tonnes","1028","tonnes","576","tonnes","20","tonnes","305","tonnes","","tonnes","","kg","","kg","3.3","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","7476","tonnes","5278","tonnes","4296","tonnes","51818","tonnes","378","tonnes","1320","tonnes","328712","tonnes","","tonnes","","kg","","kg","17.3","kg","","gTEQ","","g","15165.3","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","18138","tonnes","3468","tonnes","636","tonnes","298","tonnes","425","tonnes","860","tonnes","1690","tonnes","","tonnes","212.6","kg","5.4","kg","4.8","kg","","gTEQ","","g","4.3","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","9276","tonnes","2986","tonnes","1453","tonnes","8703","tonnes","6256","tonnes","37","tonnes","3261","tonnes","13","tonnes","108","kg","6.7","kg","40.8","kg","0.231","gTEQ","264.05","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","657","tonnes","249","tonnes","102","tonnes","7401","tonnes","5053","tonnes","14","tonnes","1453","tonnes","","tonnes","86.6","kg","6.3","kg","34.2","kg","0.231","gTEQ","264.05","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","263","tonnes","159","tonnes","97","tonnes","1301","tonnes","1203","tonnes","","tonnes","1808","tonnes","13","tonnes","0.3","kg","0.2","kg","6.6","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","8356","tonnes","2578","tonnes","1254","tonnes","","tonnes","","tonnes","23","tonnes","","tonnes","","tonnes","21.1","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2009","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","264","tonnes","221","tonnes","163","tonnes","1566","tonnes","887","tonnes","1188","tonnes","983","tonnes","15","tonnes","319.7","kg","","kg","","kg","0.239","gTEQ","","g","","kg",
