"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","12572","tonnes","7814","tonnes","4527","tonnes","48006","tonnes","1350","tonnes","1113","tonnes","246434","tonnes","34","tonnes","84.2","kg","1","kg","31.1","kg","4.092","gTEQ","","g","84238.6","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","611","tonnes","417","tonnes","227","tonnes","2441","tonnes","631","tonnes","15","tonnes","253","tonnes","24","tonnes","","kg","","kg","9.6","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","11958","tonnes","7393","tonnes","4296","tonnes","45556","tonnes","699","tonnes","1098","tonnes","246176","tonnes","8","tonnes","84.2","kg","1","kg","21.5","kg","","gTEQ","","g","84238.6","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","9","tonnes","20","tonnes","","tonnes","5","tonnes","2","tonnes","","kg","","kg","","kg","4.092","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","38469","tonnes","7816","tonnes","1695","tonnes","646","tonnes","1115","tonnes","9889","tonnes","4194","tonnes","1","tonnes","1217.3","kg","23.8","kg","22.1","kg","0.021","gTEQ","","g","13.9","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","54788","tonnes","19815","tonnes","9544","tonnes","44449","tonnes","44947","tonnes","773","tonnes","22795","tonnes","620","tonnes","605","kg","45.6","kg","385.3","kg","1.846","gTEQ","2122.97","g","13.2","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","14772","tonnes","7164","tonnes","3185","tonnes","41356","tonnes","41266","tonnes","674","tonnes","16902","tonnes","571","tonnes","501.4","kg","41.1","kg","350.4","kg","1.846","gTEQ","2122.97","g","13.2","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1543","tonnes","800","tonnes","551","tonnes","2855","tonnes","3173","tonnes","18","tonnes","5303","tonnes","49","tonnes","6.5","kg","3.7","kg","34.8","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","38473","tonnes","11851","tonnes","5808","tonnes","238","tonnes","508","tonnes","81","tonnes","590","tonnes","1","tonnes","97.2","kg","0.9","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","17620","tonnes","8362","tonnes","4520","tonnes","31154","tonnes","46982","tonnes","35949","tonnes","29577","tonnes","13858","tonnes","292.4","kg","126.7","kg","81.6","kg","0.097","gTEQ","326.907","g","20.3","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","5065","tonnes","2480","tonnes","1398","tonnes","22671","tonnes","16521","tonnes","5192","tonnes","19028","tonnes","2549","tonnes","45.1","kg","41.1","kg","79.2","kg","0.097","gTEQ","323.09","g","20.2","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","113","tonnes","101","tonnes","62","tonnes","","tonnes","44","tonnes","6889","tonnes","11","tonnes","3","tonnes","244.3","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","1031","tonnes","903","tonnes","634","tonnes","640","tonnes","13731","tonnes","16714","tonnes","3391","tonnes","77","tonnes","3","kg","84.3","kg","0.5","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","77","tonnes","62","tonnes","47","tonnes","1637","tonnes","1100","tonnes","5569","tonnes","1041","tonnes","104","tonnes","0.1","kg","1.3","kg","1.9","kg","","gTEQ","3.817","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","4696","tonnes","3348","tonnes","1854","tonnes","2848","tonnes","13559","tonnes","819","tonnes","3800","tonnes","11113","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","6638","tonnes","1468","tonnes","526","tonnes","3358","tonnes","2026","tonnes","765","tonnes","2307","tonnes","12","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","2698","tonnes","1624","tonnes","1164","tonnes","1048","tonnes","776","tonnes","330","tonnes","3472","tonnes","115","tonnes","","kg","","kg","","kg","1.153","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Clay Products","Produits d'argile","603","tonnes","388","tonnes","352","tonnes","349","tonnes","97","tonnes","6","tonnes","241","tonnes","41","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Brick Products","Briques","40","tonnes","34","tonnes","3","tonnes","102","tonnes","4","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Other Mineral Products","Autres produits minéraux","2055","tonnes","1202","tonnes","809","tonnes","597","tonnes","675","tonnes","324","tonnes","3231","tonnes","74","tonnes","","kg","","kg","","kg","1.153","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Foundries","Fonderies","all subsectors","tous les sous-secteurs","7277","tonnes","5690","tonnes","5127","tonnes","912","tonnes","640","tonnes","1144","tonnes","48038","tonnes","13","tonnes","2867.2","kg","1.3","kg","116.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Foundries","Fonderies","Ferrous Foundries","Métaux ferreux","6080","tonnes","5622","tonnes","5075","tonnes","845","tonnes","527","tonnes","911","tonnes","47896","tonnes","12","tonnes","","kg","","kg","116.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2000","Industrial Sources","Sources industrielles","Foundries","Fonderies","Non-ferrous Foundries","Métaux non ferreux","73","tonnes","49","tonnes","36","tonnes","66","tonnes","83","tonnes","167","tonnes","63","tonnes","2","tonnes","2867.2","kg","1.3","kg","","kg","","gTEQ","","g","","kg",
