"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","9123","tonnes","3009","tonnes","1574","tonnes","49733","tonnes","1666","tonnes","696","tonnes","315728","tonnes","32","tonnes","","kg","","kg","28.1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","308","tonnes","219","tonnes","143","tonnes","4174","tonnes","1010","tonnes","14","tonnes","226","tonnes","26","tonnes","","kg","","kg","13.9","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","8812","tonnes","2787","tonnes","1428","tonnes","45551","tonnes","638","tonnes","682","tonnes","315502","tonnes","5","tonnes","","kg","","kg","14.2","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","9","tonnes","19","tonnes","","tonnes","","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","16084","tonnes","3075","tonnes","564","tonnes","264","tonnes","377","tonnes","224","tonnes","1499","tonnes","","tonnes","188.5","kg","4.8","kg","4.2","kg","","gTEQ","","g","3.8","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","11079","tonnes","3836","tonnes","1870","tonnes","13326","tonnes","9096","tonnes","82","tonnes","4710","tonnes","109","tonnes","205.9","kg","12.4","kg","38.9","kg","0.683","gTEQ","528.476","g","2.7","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","1001","tonnes","581","tonnes","234","tonnes","12167","tonnes","8262","tonnes","65","tonnes","2486","tonnes","109","tonnes","182.2","kg","12.1","kg","33.8","kg","0.683","gTEQ","528.476","g","2.7","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","737","tonnes","373","tonnes","233","tonnes","1159","tonnes","830","tonnes","","tonnes","2224","tonnes","","tonnes","","kg","","kg","5","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","9342","tonnes","2882","tonnes","1402","tonnes","","tonnes","3","tonnes","16","tonnes","","tonnes","","tonnes","23.6","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1300","tonnes","1002","tonnes","734","tonnes","7140","tonnes","2149","tonnes","9874","tonnes","1792","tonnes","34","tonnes","","kg","","kg","0.2","kg","0.001","gTEQ","1.6","g","","kg",
