"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","6531","tonnes","4546","tonnes","3682","tonnes","55165","tonnes","1203","tonnes","758","tonnes","375140","tonnes","","tonnes","","kg","","kg","19.3","kg","","gTEQ","","g","23141.7","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","139","tonnes","52","tonnes","46","tonnes","25","tonnes","265","tonnes","26","tonnes","399","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","6392","tonnes","4494","tonnes","3636","tonnes","55140","tonnes","938","tonnes","732","tonnes","374741","tonnes","","tonnes","","kg","","kg","19.3","kg","","gTEQ","","g","23141.7","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","36765","tonnes","7188","tonnes","1366","tonnes","556","tonnes","965","tonnes","5618","tonnes","3331","tonnes","","tonnes","950.2","kg","19.3","kg","12.7","kg","0.005","gTEQ","","g","11.3","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","43323","tonnes","14534","tonnes","7039","tonnes","20282","tonnes","31159","tonnes","463","tonnes","11842","tonnes","444","tonnes","597.9","kg","13.3","kg","298.4","kg","1.91","gTEQ","283.017","g","3.1","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2663","tonnes","1504","tonnes","722","tonnes","17117","tonnes","26916","tonnes","354","tonnes","8593","tonnes","417","tonnes","478.9","kg","12.4","kg","297.1","kg","1.91","gTEQ","283.017","g","3.1","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1992","tonnes","1099","tonnes","514","tonnes","3089","tonnes","4123","tonnes","31","tonnes","2930","tonnes","27","tonnes","11.2","kg","","kg","1.4","kg","","gTEQ","","g","","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","38667","tonnes","11931","tonnes","5803","tonnes","75","tonnes","119","tonnes","78","tonnes","319","tonnes","","tonnes","107.9","kg","0.9","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2014","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","3106","tonnes","2179","tonnes","1432","tonnes","21316","tonnes","21275","tonnes","12938","tonnes","14476","tonnes","8532","tonnes","28.7","kg","6.1","kg","17.8","kg","0.269","gTEQ","","g","24.2","kg",
