"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","11098","tonnes","6378","tonnes","3919","tonnes","46243","tonnes","1503","tonnes","1128","tonnes","241853","tonnes","30","tonnes","","kg","","kg","26.4","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","619","tonnes","410","tonnes","262","tonnes","2367","tonnes","760","tonnes","14","tonnes","226","tonnes","24","tonnes","","kg","","kg","9.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","10475","tonnes","5964","tonnes","3654","tonnes","43866","tonnes","724","tonnes","1114","tonnes","241624","tonnes","4","tonnes","","kg","","kg","16.6","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","4","tonnes","4","tonnes","4","tonnes","10","tonnes","19","tonnes","","tonnes","4","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","17599","tonnes","3365","tonnes","617","tonnes","289","tonnes","413","tonnes","312","tonnes","1640","tonnes","","tonnes","206.3","kg","5.2","kg","4.6","kg","","gTEQ","","g","4.2","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","11882","tonnes","4451","tonnes","2191","tonnes","12874","tonnes","6991","tonnes","131","tonnes","5599","tonnes","214","tonnes","24.2","kg","0.2","kg","69.2","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2252","tonnes","1450","tonnes","731","tonnes","10105","tonnes","6307","tonnes","99","tonnes","1029","tonnes","167","tonnes","","kg","","kg","50.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","83","tonnes","55","tonnes","27","tonnes","2769","tonnes","683","tonnes","3","tonnes","4570","tonnes","47","tonnes","","kg","","kg","18.3","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","9547","tonnes","2946","tonnes","1433","tonnes","","tonnes","1","tonnes","29","tonnes","","tonnes","","tonnes","24.2","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1166","tonnes","990","tonnes","796","tonnes","7450","tonnes","1675","tonnes","11723","tonnes","1707","tonnes","37","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","322","tonnes","282","tonnes","231","tonnes","5313","tonnes","684","tonnes","1667","tonnes","264","tonnes","18","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","38","tonnes","38","tonnes","37","tonnes","","tonnes","1","tonnes","3297","tonnes","1","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1998","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","750","tonnes","624","tonnes","493","tonnes","330","tonnes","751","tonnes","6027","tonnes","196","tonnes","14","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
