"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","10895","tonnes","3682","tonnes","1926","tonnes","56780","tonnes","1916","tonnes","862","tonnes","358819","tonnes","34","tonnes","","kg","","kg","31.8","kg","","gTEQ","","g","62767.3","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","308","tonnes","219","tonnes","143","tonnes","4174","tonnes","1010","tonnes","14","tonnes","226","tonnes","26","tonnes","","kg","","kg","13.9","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","10584","tonnes","3460","tonnes","1780","tonnes","52598","tonnes","888","tonnes","848","tonnes","358593","tonnes","6","tonnes","","kg","","kg","17.9","kg","","gTEQ","","g","62767.3","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","9","tonnes","19","tonnes","","tonnes","","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","38159","tonnes","7656","tonnes","1604","tonnes","683","tonnes","1158","tonnes","6962","tonnes","4267","tonnes","1","tonnes","1246.5","kg","23.9","kg","21.8","kg","0.02","gTEQ","","g","13.9","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","56302","tonnes","19195","tonnes","9598","tonnes","46413","tonnes","48766","tonnes","703","tonnes","24638","tonnes","575","tonnes","764.8","kg","22.3","kg","349.1","kg","1.744","gTEQ","1518.956","g","19.5","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","11927","tonnes","4778","tonnes","2353","tonnes","43828","tonnes","45048","tonnes","645","tonnes","20962","tonnes","548","tonnes","652.1","kg","19.3","kg","314.3","kg","1.744","gTEQ","1518.956","g","19.5","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","2998","tonnes","1662","tonnes","1015","tonnes","2432","tonnes","3446","tonnes","10","tonnes","3240","tonnes","26","tonnes","8.1","kg","2","kg","34.8","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","41378","tonnes","12754","tonnes","6230","tonnes","153","tonnes","272","tonnes","48","tonnes","435","tonnes","1","tonnes","104.6","kg","1","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","17675","tonnes","9565","tonnes","4841","tonnes","37095","tonnes","38547","tonnes","30026","tonnes","19826","tonnes","11453","tonnes","595.4","kg","53.4","kg","116.9","kg","0.424","gTEQ","148.338","g","28.1","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","5442","tonnes","2527","tonnes","1587","tonnes","28487","tonnes","12639","tonnes","3600","tonnes","7641","tonnes","587","tonnes","91.7","kg","17.3","kg","115.8","kg","0.423","gTEQ","146.6","g","27.8","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","93","tonnes","46","tonnes","26","tonnes","","tonnes","41","tonnes","5536","tonnes","10","tonnes","4","tonnes","497.4","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","1711","tonnes","1517","tonnes","661","tonnes","584","tonnes","10886","tonnes","14268","tonnes","3440","tonnes","80","tonnes","6.1","kg","35.5","kg","0.8","kg","","gTEQ","","g","0.3","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","282","tonnes","261","tonnes","186","tonnes","2066","tonnes","1048","tonnes","4912","tonnes","2765","tonnes","87","tonnes","0.2","kg","0.6","kg","0.2","kg","0.001","gTEQ","1.738","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","3575","tonnes","3803","tonnes","1887","tonnes","2606","tonnes","11883","tonnes","983","tonnes","4289","tonnes","10681","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","6573","tonnes","1411","tonnes","494","tonnes","3353","tonnes","2048","tonnes","726","tonnes","1681","tonnes","14","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","2597","tonnes","1877","tonnes","1439","tonnes","1702","tonnes","1028","tonnes","553","tonnes","3480","tonnes","99","tonnes","1.9","kg","","kg","","kg","0.729","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Clay Products","Produits d'argile","759","tonnes","495","tonnes","439","tonnes","694","tonnes","104","tonnes","69","tonnes","360","tonnes","1","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Brick Products","Briques","40","tonnes","34","tonnes","3","tonnes","102","tonnes","4","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2003","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Other Mineral Products","Autres produits minéraux","1797","tonnes","1348","tonnes","996","tonnes","907","tonnes","920","tonnes","484","tonnes","3120","tonnes","98","tonnes","1.9","kg","","kg","","kg","0.729","gTEQ","","g","","kg",
