"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","9573","tonnes","5956","tonnes","3834","tonnes","43241","tonnes","1261","tonnes","961","tonnes","298008","tonnes","29","tonnes","","kg","","kg","19.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","527","tonnes","400","tonnes","314","tonnes","1131","tonnes","548","tonnes","7","tonnes","96","tonnes","24","tonnes","","kg","","kg","7.3","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","9044","tonnes","5553","tonnes","3517","tonnes","42102","tonnes","700","tonnes","954","tonnes","297909","tonnes","3","tonnes","","kg","","kg","12.4","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","2","tonnes","2","tonnes","8","tonnes","13","tonnes","","tonnes","3","tonnes","1","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","12239","tonnes","2340","tonnes","429","tonnes","201","tonnes","287","tonnes","254","tonnes","1141","tonnes","","tonnes","143.5","kg","3.6","kg","3.2","kg","","gTEQ","","g","2.9","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","11508","tonnes","3895","tonnes","1900","tonnes","12081","tonnes","7320","tonnes","185","tonnes","5136","tonnes","211","tonnes","22","kg","0.2","kg","76.9","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2752","tonnes","1192","tonnes","587","tonnes","9799","tonnes","6616","tonnes","95","tonnes","904","tonnes","167","tonnes","","kg","","kg","58.6","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","69","tonnes","23","tonnes","10","tonnes","2282","tonnes","703","tonnes","61","tonnes","4231","tonnes","44","tonnes","","kg","","kg","18.3","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","8686","tonnes","2680","tonnes","1304","tonnes","","tonnes","1","tonnes","29","tonnes","","tonnes","","tonnes","22","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1995","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1174","tonnes","998","tonnes","805","tonnes","7013","tonnes","1807","tonnes","11654","tonnes","1613","tonnes","40","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
