"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","10498","tonnes","6518","tonnes","3947","tonnes","43754","tonnes","1409","tonnes","1165","tonnes","238930","tonnes","31","tonnes","","kg","","kg","25.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","638","tonnes","414","tonnes","245","tonnes","2289","tonnes","702","tonnes","18","tonnes","299","tonnes","24","tonnes","","kg","","kg","9.6","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","9857","tonnes","6100","tonnes","3699","tonnes","41456","tonnes","688","tonnes","1147","tonnes","238627","tonnes","4","tonnes","","kg","","kg","16.2","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","9","tonnes","19","tonnes","","tonnes","4","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","17736","tonnes","3391","tonnes","622","tonnes","291","tonnes","416","tonnes","198","tonnes","1653","tonnes","","tonnes","207.9","kg","5.2","kg","4.7","kg","","gTEQ","","g","4.2","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","12339","tonnes","4702","tonnes","2321","tonnes","12857","tonnes","7667","tonnes","127","tonnes","5833","tonnes","216","tonnes","25.4","kg","0.2","kg","72.4","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2205","tonnes","1538","tonnes","780","tonnes","10328","tonnes","6992","tonnes","95","tonnes","1317","tonnes","167","tonnes","","kg","","kg","53.5","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","93","tonnes","66","tonnes","33","tonnes","2528","tonnes","675","tonnes","3","tonnes","4515","tonnes","50","tonnes","","kg","","kg","18.9","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","10042","tonnes","3098","tonnes","1507","tonnes","","tonnes","1","tonnes","29","tonnes","","tonnes","","tonnes","25.4","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1073","tonnes","932","tonnes","745","tonnes","7329","tonnes","1487","tonnes","11000","tonnes","1779","tonnes","31","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","235","tonnes","226","tonnes","181","tonnes","5240","tonnes","578","tonnes","1136","tonnes","315","tonnes","13","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","38","tonnes","38","tonnes","37","tonnes","","tonnes","1","tonnes","3297","tonnes","1","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","745","tonnes","624","tonnes","493","tonnes","281","tonnes","704","tonnes","5864","tonnes","205","tonnes","14","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","30","tonnes","21","tonnes","17","tonnes","1807","tonnes","70","tonnes","363","tonnes","83","tonnes","1","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","24","tonnes","22","tonnes","17","tonnes","","tonnes","133","tonnes","339","tonnes","1176","tonnes","4","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
