"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","1974","tonnes","1354","tonnes","759","tonnes","5088","tonnes","26","tonnes","3","tonnes","81","tonnes","2","tonnes","","kg","","kg","4","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","1974","tonnes","1354","tonnes","759","tonnes","5088","tonnes","26","tonnes","3","tonnes","81","tonnes","2","tonnes","","kg","","kg","4","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","599","tonnes","90","tonnes","27","tonnes","102","tonnes","140","tonnes","736","tonnes","223","tonnes","","tonnes","27.6","kg","1.1","kg","1","kg","","gTEQ","","g","1.1","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","6973","tonnes","2323","tonnes","1117","tonnes","532","tonnes","4948","tonnes","86","tonnes","1925","tonnes","1","tonnes","14.7","kg","0.1","kg","47.9","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","912","tonnes","492","tonnes","176","tonnes","527","tonnes","4745","tonnes","77","tonnes","1846","tonnes","","tonnes","","kg","","kg","31.4","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","168","tonnes","39","tonnes","12","tonnes","1","tonnes","142","tonnes","8","tonnes","43","tonnes","1","tonnes","","kg","","kg","16.6","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","5893","tonnes","1793","tonnes","929","tonnes","4","tonnes","61","tonnes","1","tonnes","36","tonnes","","tonnes","14.7","kg","0.1","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1999","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1173","tonnes","147","tonnes","134","tonnes","290","tonnes","2749","tonnes","205","tonnes","506","tonnes","14","tonnes","","kg","","kg","20","kg","","gTEQ","","g","","kg",
