"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","10509","tonnes","6097","tonnes","3863","tonnes","47394","tonnes","1423","tonnes","1021","tonnes","283692","tonnes","29","tonnes","","kg","","kg","23.4","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","564","tonnes","404","tonnes","297","tonnes","1788","tonnes","684","tonnes","8","tonnes","125","tonnes","24","tonnes","","kg","","kg","8.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","9941","tonnes","5690","tonnes","3563","tonnes","45597","tonnes","723","tonnes","1012","tonnes","283564","tonnes","3","tonnes","","kg","","kg","14.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","10","tonnes","17","tonnes","","tonnes","4","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","12239","tonnes","2340","tonnes","429","tonnes","201","tonnes","287","tonnes","237","tonnes","1141","tonnes","","tonnes","143.5","kg","3.6","kg","3.2","kg","","gTEQ","","g","2.9","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","11409","tonnes","4090","tonnes","1995","tonnes","11758","tonnes","6994","tonnes","139","tonnes","4906","tonnes","204","tonnes","23","kg","0.2","kg","71.6","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2233","tonnes","1247","tonnes","613","tonnes","9232","tonnes","6328","tonnes","79","tonnes","896","tonnes","167","tonnes","","kg","","kg","53.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","70","tonnes","33","tonnes","16","tonnes","2527","tonnes","666","tonnes","32","tonnes","4010","tonnes","37","tonnes","","kg","","kg","17.9","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","9106","tonnes","2810","tonnes","1367","tonnes","","tonnes","1","tonnes","29","tonnes","","tonnes","","tonnes","23","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1131","tonnes","950","tonnes","766","tonnes","6238","tonnes","1696","tonnes","11999","tonnes","1597","tonnes","35","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
