"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","11721","tonnes","5896","tonnes","3697","tonnes","41327","tonnes","1456","tonnes","974","tonnes","339788","tonnes","28","tonnes","","kg","","kg","19.1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","629","tonnes","400","tonnes","314","tonnes","3087","tonnes","742","tonnes","9","tonnes","131","tonnes","24","tonnes","","kg","","kg","7.1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","11088","tonnes","5492","tonnes","3380","tonnes","38233","tonnes","698","tonnes","964","tonnes","339654","tonnes","2","tonnes","","kg","","kg","12","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","8","tonnes","16","tonnes","","tonnes","3","tonnes","1","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","12000","tonnes","2294","tonnes","421","tonnes","197","tonnes","281","tonnes","235","tonnes","1118","tonnes","","tonnes","140.7","kg","3.6","kg","3.2","kg","","gTEQ","","g","2.8","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","10748","tonnes","3630","tonnes","1775","tonnes","10922","tonnes","4656","tonnes","173","tonnes","4742","tonnes","195","tonnes","21.2","kg","0.2","kg","57.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2076","tonnes","996","tonnes","486","tonnes","9687","tonnes","4081","tonnes","82","tonnes","595","tonnes","167","tonnes","","kg","","kg","40","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","292","tonnes","48","tonnes","32","tonnes","1234","tonnes","574","tonnes","62","tonnes","4147","tonnes","28","tonnes","","kg","","kg","17.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","8379","tonnes","2585","tonnes","1257","tonnes","","tonnes","1","tonnes","29","tonnes","","tonnes","","tonnes","21.2","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1940","tonnes","994","tonnes","816","tonnes","7237","tonnes","2486","tonnes","11256","tonnes","1698","tonnes","42","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","1088","tonnes","287","tonnes","251","tonnes","5347","tonnes","1066","tonnes","720","tonnes","237","tonnes","24","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","38","tonnes","38","tonnes","37","tonnes","","tonnes","1","tonnes","3240","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","756","tonnes","624","tonnes","493","tonnes","323","tonnes","1031","tonnes","6624","tonnes","242","tonnes","14","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","36","tonnes","26","tonnes","20","tonnes","1568","tonnes","266","tonnes","342","tonnes","89","tonnes","1","tonnes","","kg","","kg","1","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","21","tonnes","20","tonnes","15","tonnes","","tonnes","122","tonnes","331","tonnes","1129","tonnes","3","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","56","tonnes","41","tonnes","29","tonnes","328","tonnes","103","tonnes","2","tonnes","30","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Clay Products","Produits d'argile","16","tonnes","17","tonnes","14","tonnes","167","tonnes","20","tonnes","1","tonnes","10","tonnes","1","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Brick Products","Briques","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","Other Mineral Products","Autres produits minéraux","40","tonnes","24","tonnes","15","tonnes","161","tonnes","83","tonnes","1","tonnes","20","tonnes","2","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Foundries","Fonderies","all subsectors","tous les sous-secteurs","1471","tonnes","1356","tonnes","1287","tonnes","645","tonnes","248","tonnes","291","tonnes","8141","tonnes","6","tonnes","","kg","","kg","66.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Foundries","Fonderies","Ferrous Foundries","Métaux ferreux","1468","tonnes","1356","tonnes","1287","tonnes","611","tonnes","226","tonnes","291","tonnes","8136","tonnes","6","tonnes","","kg","","kg","66.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","1992","Industrial Sources","Sources industrielles","Foundries","Fonderies","Non-ferrous Foundries","Métaux non ferreux","3","tonnes","","tonnes","","tonnes","34","tonnes","22","tonnes","","tonnes","5","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
