"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","12573","tonnes","7758","tonnes","5128","tonnes","49764","tonnes","1487","tonnes","1025","tonnes","283763","tonnes","31","tonnes","84.2","kg","0.8","kg","27.6","kg","3.632","gTEQ","","g","86814.5","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","564","tonnes","404","tonnes","297","tonnes","1788","tonnes","684","tonnes","8","tonnes","125","tonnes","24","tonnes","","kg","","kg","8.7","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","12006","tonnes","7351","tonnes","4828","tonnes","47966","tonnes","787","tonnes","1017","tonnes","283635","tonnes","5","tonnes","84.2","kg","0.8","kg","18.9","kg","","gTEQ","","g","86814.5","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","10","tonnes","17","tonnes","","tonnes","4","tonnes","2","tonnes","","kg","","kg","","kg","3.632","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","38819","tonnes","7859","tonnes","1707","tonnes","972","tonnes","1416","tonnes","5622","tonnes","3888","tonnes","1","tonnes","1134.4","kg","21.9","kg","20.6","kg","0.013","gTEQ","","g","12.6","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","51653","tonnes","18482","tonnes","9054","tonnes","36039","tonnes","47125","tonnes","915","tonnes","17952","tonnes","607","tonnes","553.1","kg","40.6","kg","444.2","kg","2.796","gTEQ","1999.76","g","18.1","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","16313","tonnes","7376","tonnes","3496","tonnes","33094","tonnes","43719","tonnes","785","tonnes","12646","tonnes","567","tonnes","461.9","kg","36.6","kg","320.4","kg","2.796","gTEQ","1999.76","g","18.1","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1568","tonnes","699","tonnes","465","tonnes","2758","tonnes","2991","tonnes","51","tonnes","4790","tonnes","39","tonnes","6","kg","3.3","kg","123.9","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","33773","tonnes","10407","tonnes","5092","tonnes","187","tonnes","414","tonnes","79","tonnes","515","tonnes","1","tonnes","85.2","kg","0.8","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","14678","tonnes","8190","tonnes","4751","tonnes","28441","tonnes","39607","tonnes","40087","tonnes","30883","tonnes","11695","tonnes","676.1","kg","175.3","kg","98.3","kg","1.757","gTEQ","701.16","g","15.6","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","3808","tonnes","2186","tonnes","1363","tonnes","21058","tonnes","13915","tonnes","6512","tonnes","18698","tonnes","2090","tonnes","104.2","kg","56.8","kg","96.3","kg","1.755","gTEQ","692.953","g","15.6","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","111","tonnes","97","tonnes","60","tonnes","","tonnes","28","tonnes","6116","tonnes","8","tonnes","3","tonnes","564.8","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","966","tonnes","846","tonnes","643","tonnes","543","tonnes","13559","tonnes","18079","tonnes","4348","tonnes","77","tonnes","6.9","kg","116.6","kg","0.7","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","163","tonnes","144","tonnes","68","tonnes","2273","tonnes","2022","tonnes","8145","tonnes","2067","tonnes","85","tonnes","0.2","kg","1.9","kg","1.4","kg","0.002","gTEQ","8.207","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","5092","tonnes","3895","tonnes","2248","tonnes","2308","tonnes","8658","tonnes","574","tonnes","3863","tonnes","9427","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Other (Chemical Industries)","Autres (industrie chimique)","4537","tonnes","1022","tonnes","370","tonnes","2258","tonnes","1425","tonnes","661","tonnes","1900","tonnes","12","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","1996","Industrial Sources","Sources industrielles","Mineral Products Industry","Industrie des produits minéraux","all subsectors","tous les sous-secteurs","3246","tonnes","1842","tonnes","1082","tonnes","1667","tonnes","1005","tonnes","348","tonnes","3198","tonnes","95","tonnes","","kg","","kg","","kg","0.967","gTEQ","","g","","kg",
