"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","2064","tonnes","1661","tonnes","1265","tonnes","2370","tonnes","64","tonnes","5","tonnes","71","tonnes","2","tonnes","","kg","","kg","4.2","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","2064","tonnes","1661","tonnes","1265","tonnes","2370","tonnes","64","tonnes","5","tonnes","71","tonnes","2","tonnes","","kg","","kg","4.2","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","1532","tonnes","263","tonnes","62","tonnes","378","tonnes","464","tonnes","640","tonnes","282","tonnes","","tonnes","29.7","kg","1.2","kg","1.1","kg","","gTEQ","","g","1.2","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","6957","tonnes","2441","tonnes","1151","tonnes","1313","tonnes","7498","tonnes","140","tonnes","1104","tonnes","1","tonnes","13.3","kg","0.1","kg","49","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","1454","tonnes","773","tonnes","310","tonnes","1306","tonnes","7266","tonnes","129","tonnes","1030","tonnes","","tonnes","","kg","","kg","33.3","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","196","tonnes","44","tonnes","20","tonnes","1","tonnes","173","tonnes","9","tonnes","50","tonnes","1","tonnes","","kg","","kg","15.7","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","5307","tonnes","1624","tonnes","820","tonnes","5","tonnes","60","tonnes","2","tonnes","24","tonnes","","tonnes","13.3","kg","0.1","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","1996","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","775","tonnes","140","tonnes","126","tonnes","251","tonnes","1046","tonnes","179","tonnes","463","tonnes","11","tonnes","","kg","","kg","20","kg","","gTEQ","","g","","kg",
