"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","1294","tonnes","247","tonnes","45","tonnes","6","tonnes","13","tonnes","540","tonnes","50","tonnes","","tonnes","30.3","kg","0.6","kg","0.5","kg","","gTEQ","","g","0.3","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","2122","tonnes","743","tonnes","372","tonnes","326","tonnes","178","tonnes","1","tonnes","42","tonnes","","tonnes","4.9","kg","","kg","1.4","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","84","tonnes","71","tonnes","25","tonnes","","tonnes","36","tonnes","1","tonnes","1","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","85","tonnes","69","tonnes","54","tonnes","325","tonnes","143","tonnes","","tonnes","42","tonnes","","tonnes","","kg","","kg","1.4","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","1953","tonnes","603","tonnes","293","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","4.9","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","177","tonnes","121","tonnes","25","tonnes","1084","tonnes","1636","tonnes","233","tonnes","250","tonnes","706","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","39","tonnes","29","tonnes","20","tonnes","1044","tonnes","59","tonnes","12","tonnes","39","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","50","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Plastics & Synthetic Resins Fabrication","Fabrication de plastiques et de résines synthétiques","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","157","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Manitoba","Manitoba","2003","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Fertilizer Production","Production d'engrais","137","tonnes","92","tonnes","5","tonnes","40","tonnes","1577","tonnes","14","tonnes","211","tonnes","706","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
