"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","8192","tonnes","3060","tonnes","1598","tonnes","50848","tonnes","1828","tonnes","581","tonnes","282744","tonnes","7","tonnes","","kg","","kg","27.5","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","276","tonnes","233","tonnes","152","tonnes","4332","tonnes","1163","tonnes","13","tonnes","217","tonnes","","tonnes","","kg","","kg","14.7","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","7911","tonnes","2823","tonnes","1442","tonnes","46516","tonnes","634","tonnes","568","tonnes","282527","tonnes","2","tonnes","","kg","","kg","12.8","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","5","tonnes","5","tonnes","5","tonnes","","tonnes","30","tonnes","","tonnes","","tonnes","5","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","16937","tonnes","3238","tonnes","594","tonnes","278","tonnes","397","tonnes","419","tonnes","1578","tonnes","","tonnes","198.5","kg","5","kg","4.5","kg","","gTEQ","","g","4","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","11136","tonnes","3840","tonnes","1862","tonnes","22223","tonnes","8942","tonnes","91","tonnes","2927","tonnes","102","tonnes","478.9","kg","363.1","kg","34","kg","1.482","gTEQ","332.059","g","2.8","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","1036","tonnes","651","tonnes","282","tonnes","21016","tonnes","7858","tonnes","66","tonnes","2403","tonnes","102","tonnes","453.9","kg","362.1","kg","29","kg","1.482","gTEQ","332.059","g","2.8","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","311","tonnes","168","tonnes","111","tonnes","1207","tonnes","1081","tonnes","","tonnes","524","tonnes","","tonnes","0.2","kg","0.8","kg","5","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","9790","tonnes","3021","tonnes","1469","tonnes","","tonnes","3","tonnes","24","tonnes","","tonnes","","tonnes","24.8","kg","0.2","kg","","kg","","gTEQ","","g","","kg",
"Quebec","Québec","2004","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1261","tonnes","995","tonnes","744","tonnes","7233","tonnes","2286","tonnes","6778","tonnes","2416","tonnes","34","tonnes","","kg","","kg","","kg","0.001","gTEQ","1.66","g","","kg",
