"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","82","tonnes","61","tonnes","51","tonnes","1","tonnes","8","tonnes","1","tonnes","2","tonnes","8","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","82","tonnes","61","tonnes","51","tonnes","1","tonnes","8","tonnes","1","tonnes","2","tonnes","8","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","1860","tonnes","513","tonnes","190","tonnes","87","tonnes","295","tonnes","1632","tonnes","1573","tonnes","52","tonnes","109.3","kg","5.6","kg","3.6","kg","0.001","gTEQ","","g","4.4","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","18597","tonnes","6844","tonnes","3493","tonnes","24908","tonnes","26580","tonnes","279","tonnes","14233","tonnes","186","tonnes","416.6","kg","9","kg","228.6","kg","0.328","gTEQ","453.3","g","15.2","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","2124","tonnes","1498","tonnes","888","tonnes","24770","tonnes","25013","tonnes","227","tonnes","13106","tonnes","170","tonnes","378.2","kg","8.6","kg","209","kg","0.328","gTEQ","453.3","g","15.2","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1320","tonnes","671","tonnes","331","tonnes","","tonnes","1442","tonnes","14","tonnes","719","tonnes","","tonnes","","kg","","kg","19.6","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","15154","tonnes","4676","tonnes","2274","tonnes","138","tonnes","124","tonnes","38","tonnes","407","tonnes","16","tonnes","38.3","kg","0.4","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2002","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","2100","tonnes","1364","tonnes","966","tonnes","15523","tonnes","8232","tonnes","12016","tonnes","10616","tonnes","2022","tonnes","","kg","","kg","16.9","kg","0.001","gTEQ","","g","26.8","kg",
