"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","10764","tonnes","2946","tonnes","2299","tonnes","59005","tonnes","1449","tonnes","943","tonnes","333081","tonnes","43","tonnes","","kg","","kg","32.6","kg","4.893","gTEQ","","g","59259.6","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","589","tonnes","150","tonnes","99","tonnes","2999","tonnes","920","tonnes","18","tonnes","288","tonnes","24","tonnes","","kg","","kg","8.2","kg","","gTEQ","","g","","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","10172","tonnes","2792","tonnes","2197","tonnes","55997","tonnes","509","tonnes","925","tonnes","332793","tonnes","16","tonnes","","kg","","kg","24.4","kg","","gTEQ","","g","59259.6","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","3","tonnes","3","tonnes","3","tonnes","9","tonnes","20","tonnes","","tonnes","","tonnes","2","tonnes","","kg","","kg","","kg","4.893","gTEQ","","g","","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","39555","tonnes","7712","tonnes","1519","tonnes","669","tonnes","1188","tonnes","8344","tonnes","4389","tonnes","53","tonnes","1217.4","kg","24.1","kg","22.1","kg","0.019","gTEQ","","g","14.1","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","54729","tonnes","18792","tonnes","9316","tonnes","41486","tonnes","47221","tonnes","756","tonnes","21133","tonnes","304","tonnes","688.4","kg","24.1","kg","369.1","kg","1.097","gTEQ","1583.468","g","20.4","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","12122","tonnes","4905","tonnes","2396","tonnes","40678","tonnes","43690","tonnes","668","tonnes","19434","tonnes","262","tonnes","582.5","kg","21.5","kg","334.3","kg","1.097","gTEQ","1583.468","g","20.4","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","3192","tonnes","1742","tonnes","979","tonnes","663","tonnes","3341","tonnes","20","tonnes","1258","tonnes","25","tonnes","6.3","kg","1.7","kg","34.8","kg","","gTEQ","","g","","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","39414","tonnes","12145","tonnes","5942","tonnes","145","tonnes","191","tonnes","68","tonnes","441","tonnes","17","tonnes","99.6","kg","0.9","kg","","kg","","gTEQ","","g","","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","16992","tonnes","9175","tonnes","4677","tonnes","33784","tonnes","39482","tonnes","32083","tonnes","21242","tonnes","11271","tonnes","741","kg","16.1","kg","81.8","kg","0.869","gTEQ","594.332","g","27.6","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","5409","tonnes","2660","tonnes","1541","tonnes","24946","tonnes","12005","tonnes","4283","tonnes","7687","tonnes","533","tonnes","114.2","kg","5.2","kg","80.9","kg","0.868","gTEQ","587.427","g","27.6","kg",
"Canada","Canada","2002","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","72","tonnes","70","tonnes","62","tonnes","","tonnes","18","tonnes","5523","tonnes","3","tonnes","9","tonnes","619.1","kg","","kg","","kg","","gTEQ","","g","","kg",
