"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","38","tonnes","36","tonnes","35","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","0.399","gTEQ","48.326","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","38","tonnes","36","tonnes","35","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","0.399","gTEQ","48.326","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","708","tonnes","291","tonnes","114","tonnes","52","tonnes","177","tonnes","1152","tonnes","943","tonnes","","tonnes","65.5","kg","3.4","kg","2.1","kg","","gTEQ","","g","2.6","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","18536","tonnes","6435","tonnes","3176","tonnes","12922","tonnes","14872","tonnes","153","tonnes","7384","tonnes","272","tonnes","380.7","kg","15.5","kg","132.6","kg","0.043","gTEQ","171.26","g","0.1","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","1164","tonnes","766","tonnes","436","tonnes","10611","tonnes","11850","tonnes","153","tonnes","6605","tonnes","272","tonnes","340.2","kg","15.2","kg","132.3","kg","0.043","gTEQ","171.26","g","0.1","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","1378","tonnes","733","tonnes","339","tonnes","2245","tonnes","2861","tonnes","","tonnes","622","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","15995","tonnes","4936","tonnes","2401","tonnes","66","tonnes","161","tonnes","","tonnes","157","tonnes","","tonnes","40.5","kg","0.4","kg","0.3","kg","","gTEQ","","g","","kg",
"Ontario","Ontario","2011","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","1169","tonnes","791","tonnes","522","tonnes","12001","tonnes","6437","tonnes","6989","tonnes","5888","tonnes","354","tonnes","26.1","kg","3.7","kg","15.5","kg","","gTEQ","","g","28","kg",
