"Region-EN","Région-FR","Year-Année","Source-EN","Source-FR","Sector-EN","Secteur-FR","Sub-sector-EN","Sous-secteur-FR","TPM-MPT","TPM-Units-MPT-Unités","PM10-PM10","PM10-Units-PM10-Unités","PM2.5-PM2.5","PM2.5-Units-PM2.5-Unités","SOX-SOX","SOX-Units-SOX-Unités","NOX-NOX","NOX-Units-NOX-Unités","VOC-COV","VOC-Units-COV-Unités","CO-CO","CO-Units-CO-Unités","NH3-NH3","NH3-Units-NH3-Unités","Pb-Pb","Pb-Units-Pb-Unités","Cd-Cd","Cd-Units-Cd-Unités","Hg-Hg","Hg-Units-Hg-Unités","D/F-D/F","D/F-Units-D/F-Unités","HCB-HCB","HCB-Units-HCB-Unités","PAH-HAP","PAH-Units-HAP-Unités"
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","all subsectors","tous les sous-secteurs","1649","tonnes","628","tonnes","326","tonnes","6877","tonnes","279","tonnes","140","tonnes","44355","tonnes","","tonnes","","kg","","kg","3.9","kg","","gTEQ","","g","7911.1","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Alumina (Bauxite Refining)","Alumine (raffinage de bauxite)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Primary Aluminum Smelting & Refining","Fusion primaire et raffinage de l'aluminium","1649","tonnes","628","tonnes","326","tonnes","6877","tonnes","279","tonnes","140","tonnes","44355","tonnes","","tonnes","","kg","","kg","3.9","kg","","gTEQ","","g","7911.1","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Aluminum Industry","Industrie de l'aluminium","Secondary Aluminum (Includes Recycling)","Alumineries secondaires (incluant le recyclage)","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Asphalt Paving Industry","Industrie des revêtements bitumineux","all subsectors","tous les sous-secteurs","140","tonnes","100","tonnes","29","tonnes","52","tonnes","88","tonnes","366","tonnes","246","tonnes","","tonnes","30.4","kg","1.2","kg","1.1","kg","","gTEQ","","g","1.2","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","all subsectors","tous les sous-secteurs","6234","tonnes","2497","tonnes","1101","tonnes","224","tonnes","4367","tonnes","100","tonnes","3544","tonnes","","tonnes","24.2","kg","1.8","kg","61.2","kg","0.107","gTEQ","246.222","g","1","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Cement Manufacture","Fabrication du ciment","1166","tonnes","925","tonnes","345","tonnes","224","tonnes","4194","tonnes","98","tonnes","3418","tonnes","","tonnes","11.7","kg","1.7","kg","57.5","kg","0.107","gTEQ","246.222","g","1","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Lime Manufacture","Fabrication de la chaux","152","tonnes","45","tonnes","10","tonnes","","tonnes","149","tonnes","3","tonnes","38","tonnes","","tonnes","0.1","kg","","kg","3.7","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Cement and Concrete Industry","Industrie du ciment et du béton","Concrete Batching & Products","Mélange de béton et produits","4917","tonnes","1528","tonnes","746","tonnes","","tonnes","24","tonnes","","tonnes","88","tonnes","","tonnes","12.4","kg","0.1","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","all subsectors","tous les sous-secteurs","3","tonnes","3","tonnes","3","tonnes","153","tonnes","136","tonnes","207","tonnes","41","tonnes","","tonnes","0.5","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Chemical Manufacture","Fabrication de produits chimiques","2","tonnes","2","tonnes","2","tonnes","153","tonnes","136","tonnes","80","tonnes","41","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Paint & Varnish Manufacturing","Fabrication de peintures et vernis","1","tonnes","1","tonnes","1","tonnes","","tonnes","","tonnes","126","tonnes","","tonnes","","tonnes","0.5","kg","","kg","","kg","","gTEQ","","g","","kg",
"British Columbia","Colombie-Britannique","2007","Industrial Sources","Sources industrielles","Chemicals Industry","Industrie chimique","Petrochemical Industry","Industrie pétrochimique","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","tonnes","","kg","","kg","","kg","","gTEQ","","g","","kg",
